case,seed,f_big,n_calibration,selector,subset,n,n_rejected,rejection_rate,max_bh_margin,bh_rejections,p_floor_min,p_floor_max,observation_sha256,selector_input_sha256,calibration_prefix_sha256,p_sha256
seed103_fbig0.01,103,0.01,2000,bh,twosheet_front,1000,0,0.0,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,bh,base,17258,0,0.0,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,bh,wrong_association,2564,0,0.0,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,bh,misfit_within_tolerance,529,0,0.0,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,bh,back_within_tolerance,995,0,0.0,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,all,20000,3299,0.16495,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,big,202,171,0.8465346534653465,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,within_tolerance,19568,3031,0.15489574816026166,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,outside_tolerance,432,268,0.6203703703703703,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,misfit,540,441,0.8166666666666667,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,twosheet_back,1000,805,0.805,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,twosheet_front,1000,94,0.094,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,base,17258,1788,0.10360412562289953,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,wrong_association,2564,437,0.1704368174726989,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,misfit_within_tolerance,529,433,0.8185255198487713,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,2000,pointwise,back_within_tolerance,995,803,0.807035175879397,-0.0012990519877675842,0,0.001445086705202312,0.0015290519877675841,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,a4239d9ace3799b244bf3767e0602a751537c613e71259ca199c62274033b352,1a48524e0f10ac60f893134f385d65fb40e5e1528b3d9335161b8662916e9ba1
seed103_fbig0.01,103,0.01,8000,bh,all,20000,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,big,202,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,within_tolerance,19568,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,outside_tolerance,432,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,misfit,540,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,twosheet_back,1000,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,twosheet_front,1000,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,base,17258,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,wrong_association,2564,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,misfit_within_tolerance,529,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,bh,back_within_tolerance,995,0,0.0,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,all,20000,2942,0.1471,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,big,202,169,0.8366336633663366,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,within_tolerance,19568,2680,0.13695829926410466,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,outside_tolerance,432,262,0.6064814814814815,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,misfit,540,434,0.8037037037037037,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,twosheet_back,1000,790,0.79,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,twosheet_front,1000,75,0.075,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,base,17258,1474,0.08540966508286012,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,wrong_association,2564,369,0.1439157566302652,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,misfit_within_tolerance,529,426,0.8052930056710775,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,8000,pointwise,back_within_tolerance,995,788,0.7919597989949749,-0.00032008361839604713,0,0.0003673769287288758,0.0003800836183960471,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,d596f415cdda806e659093175801baedc528f42b1c826ee0c241e5624aa15af6,ef7fe3859758a82e4e89170521f683ccc5b9da9f33e1f0b49afc984357c607f0
seed103_fbig0.01,103,0.01,32000,bh,all,20000,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,big,202,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,within_tolerance,19568,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,outside_tolerance,432,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,misfit,540,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,twosheet_back,1000,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,twosheet_front,1000,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,base,17258,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,wrong_association,2564,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,misfit_within_tolerance,529,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,bh,back_within_tolerance,995,0,0.0,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,all,20000,2873,0.14365,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,big,202,169,0.8366336633663366,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,within_tolerance,19568,2612,0.13348323793949304,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,outside_tolerance,432,261,0.6041666666666666,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,misfit,540,433,0.8018518518518518,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,twosheet_back,1000,790,0.79,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
seed103_fbig0.01,103,0.01,32000,pointwise,twosheet_front,1000,73,0.073,-6.473285335354301e-05,0,9.313588525658937e-05,9.473285335354301e-05,bb0ba70d25f98f10aba4e4f9b7131b88c073ba9830fd199e78cd89a52a32b82a,acb421b09cf2fdd98a62ef6d711f158d3cc14a162e927563103cd6d01ef1a69f,f865387bf96e142df5df5a309dee7a41eab3e26b1a6668b0c47c2328b85bb29c,e900970107cc4dd46fb5474cf85a7d68782d600f5c70e0f73e92e5b716f26cbc
